task_text,step_idx,row_i,row_j,similarity,same_obs,obs_i,obs_j
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,220,725,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,220,733,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,292,293,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,292,498,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,292,725,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,292,733,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,293,498,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,293,725,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,293,733,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,498,725,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,498,733,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",2,725,733,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,64,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,66,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,68,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,284,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,290,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,291,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,496,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,59,668,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,66,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,68,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,284,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,290,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,291,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,496,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,64,668,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,66,68,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,66,284,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,66,290,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,66,291,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,66,496,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,66,668,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",3,68,284,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt,'Back to Search' [SEP] '< Prev' [SEP] 'color' [SEP] 'xnj-tshirt324-beige' [SEP] 'xnj-tshirt325-black' [SEP] 'xnj-tshirt326-blue' [SEP] 'xnj-tshirt327-green' [SEP] 'xnj-tshirt328-red' [SEP] 'xnj-tshirt
